SENTENCE #,WORD,POS_TAG
25767,.,PUNCT
25768,Migjeni,PROPN
25768,kaloi,VERB
25768,nga,ADP
25768,një,DET
25768,romantizëm,NOUN
25768,revolucionar,ADJ
25768,në,ADP
25768,realizëm,NOUN
25768,kritik,ADJ
25768,gjatë,ADP
25768,jetës,NOUN
25768,së,DET
25768,tij,PRON
25768,.,PUNCT
25769,Atë,PRON
25769,e,PRON
25769,indinjonte,VERB
25769,së,PART
25769,tepërmi,ADV
25769,hendeku,NOUN
25769,i,DET
25769,thellë,ADJ
25769,i,DET
25769,pabarazisë,NOUN
25769,midis,ADP
25769,klasave,NOUN
25769,.,PUNCT
25770,Kjo,PRON
25770,e,PRON
25770,shtyu,VERB
25770,të,PART
25770,pasqyronte,VERB
25770,varfërinë,NOUN
25770,e,DET
25770,thellë,ADJ
25770,të,DET
25770,viteve,NOUN
25770,kur,SCONJ
25770,jetoi,VERB
25770,",",PUNCT
25770,dhe,CCONJ
25770,duke,PART
25770,u,PART
25770,dalë,VERB
25770,zot,NOUN
25770,heronjve,NOUN
25770,të,DET
25770,krijimeve,NOUN
25770,të,DET
25770,tij,PRON
25770,si,SCONJ
25770,"""",PUNCT
25770,Bukën,PROPN
25770,tonë,PRON
25770,të,DET
25770,përditshme,ADJ
25770,falna,PUNCT
25770,sot,PROPN
25770,"""",PUNCT
25770,",",PUNCT
25770,"""",PUNCT
25770,Bukuria,PROPN
25770,që,PRON
25770,vret,VERB
25770,"""",PUNCT
25770,",",PUNCT
25770,"""",PUNCT
25770,Mollë,NOUN
25770,e,CCONJ
25770,ndalueme,NOUN
25770,"""",PUNCT
25770,",",PUNCT
25770,"""",PUNCT
25770,Legjenda,PROPN
25770,e,CCONJ
25770,misrit,NOUN
25770,"""",PUNCT
25770,",",PUNCT
25770,"""",PUNCT
25770,A,PUNCT
25770,don,PUNCT
25770,qymyr,NOUN
25770,zotni,NOUN
25770,?,PUNCT
25771,"""",PUNCT
25771,",",PUNCT
25771,etj,X
25771,.,PUNCT
25772,Ai,PRON
25772,i,PRON
25772,përkrahte,VERB
25772,të,DET
25772,rinjtë,NOUN
25772,me,ADP
25772,idenë,NOUN
25772,revolucionare,ADJ
25772,për,PART
25772,të,PART
25772,ndryshuar,VERB
25772,vendin,NOUN
25772,.,PUNCT
25773,I,PRON
25773,shtynte,VERB
25773,të,PART
25773,merrnin,VERB
25773,guximin,NOUN
25773,për,PART
25773,të,PART
25773,vepruar,VERB
25773,.,PUNCT
25774,Pasqyrimi,NOUN
25774,i,DET
25774,varfërisë,NOUN
25774,së,DET
25774,thellë,ADJ
25774,të,DET
25774,masave,NOUN
25774,zë,VERB
25774,vend,NOUN
25774,qendror,ADJ
25774,në,ADP
25774,të,DET
25774,gjitha,PRON
25774,botimet,NOUN
25774,e,DET
25774,Migjenit,PROPN
25774,.,PUNCT
25775,Për,ADP
25775,shkrimtarin,NOUN
25775,kishte,VERB
25775,rëndësi,NOUN
25775,të,DET
25775,madhe,ADJ
25775,shoqërore,ADJ
25775,që,SCONJ
25775,të,PART
25775,dilte,VERB
25775,në,ADP
25775,dritë,NOUN
25775,sa,ADV
25775,më,PART
25775,qartë,ADV
25775,humnera,NOUN
25775,e,DET
25775,vuajtjeve,NOUN
25775,",",PUNCT
25775,ku,ADV
25775,e,PRON
25775,kishte,AUX
25775,hedhur,VERB
25775,popullin,NOUN
25775,regjimi,NOUN
25775,.,PUNCT
25776,Heronjtë,NOUN
25776,e,DET
25776,veprave,NOUN
25776,të,DET
25776,tij,PRON
25776,më,PART
25776,të,DET
25776,mira,ADJ
25776,ishin,VERB
25776,të,DET
25776,papunë,ADJ
25776,që,PRON
25776,rropateshin,VERB
25776,gjithë,PRON
25776,ditën,NOUN
25776,për,PART
25776,të,PART
25776,nxjerrë,VERB
25776,kafshatën,NOUN
25776,e,DET
25776,gojës,NOUN
25776,",",PUNCT
25776,malësorë,NOUN
25776,që,PRON
25776,qëndronin,VERB
25776,në,ADP
25776,zgrip,NOUN
25776,të,DET
25776,jetës,NOUN
25776,",",PUNCT
25776,të,DET
25776,mjerë,ADJ
25776,që,PRON
25776,nuk,PART
25776,u,PRON
25776,kishte,AUX
25776,ecur,VERB
25776,në,ADP
25776,jetë,VERB
25776,dhe,CCONJ
25776,ishin,AUX
25776,flakur,VERB
25776,jashtë,ADP
25776,shoqërisë,NOUN
25776,.,PUNCT
25777,Akti,NOUN
25777,i,DET
25777,Pavarësisë,NOUN
25777,së,DET
25777,Shqipërisë,PROPN
25777,në,ADP
25777,disa,PRON
25777,variante,NOUN
25777,",",PUNCT
25777,sete,NUM
25777,zyre,NOUN
25777,apo,CCONJ
25777,të,DET
25777,përdorimit,NOUN
25777,të,DET
25777,përditshëm,ADJ
25777,",",PUNCT
25777,deri,PART
25777,në,ADP
25777,riprodhimin,NOUN
25777,artizanal,ADJ
25777,të,DET
25777,Kodikut,PROPN
25777,të,DET
25777,Beratit,PROPN
25777,",",PUNCT
25777,mund,AUX
25777,t,PRON
25777,',PUNCT
25777,i,PRON
25777,gjeni,VERB
25777,në,ADP
25777,kënd,NOUN
25777,.,PUNCT
25778,Kjo,PRON
25778,është,VERB
25778,një,DET
25778,nismë,NOUN
25778,që,PRON
25778,synon,VERB
25778,promovimin,NOUN
25778,e,DET
25778,vlerave,NOUN
25778,arkivore,ADJ
25778,që,PRON
25778,DPA,PROPN
25778,-,PUNCT
25778,ja,PROPN
25778,administron,VERB
25778,",",PUNCT
25778,dhe,CCONJ
25778,që,PRON
25778,realizohet,VERB
25778,përmes,ADP
25778,riprodhimit,NOUN
25778,të,DET
25778,disa,PRON
25778,prej,ADP
25778,objekteve,NOUN
25778,simbol,NOUN
25778,të,DET
25778,trashëgimisë,NOUN
25778,",",PUNCT
25778,apo,CCONJ
25778,mbishkrime,NOUN
25778,dokumentesh,NOUN
25778,dhe,CCONJ
25778,fotografi,NOUN
25778,me,ADP
25778,rëndësi,NOUN
25778,historike,ADJ
25778,.,PUNCT
25779,Drejtori,NOUN
25779,i,DET
25779,Përgjithshëm,ADJ
25779,i,DET
25779,Arkivave,PROPN
25779,Ardit,PROPN
25779,Bido,PROPN
25779,theksoi,VERB
25779,rëndësinë,NOUN
25779,e,DET
25779,këtij,PRON
25779,projekti,NOUN
25779,.,PUNCT
25780,"""",PUNCT
25780,Pasuria,NOUN
25780,arkivore,ADJ
25780,e,DET
25780,jona,PRON
25780,është,VERB
25780,e,DET
25780,pafundme,ADJ
25780,.,PUNCT
25781,Këtu,ADV
25781,ne,PRON
25781,kemi,VERB
25781,vetëm,PART
25781,suportet,NOUN
25781,por,CCONJ
25781,përtej,ADP
25781,këtyre,PRON
25781,që,PRON
25781,ne,PRON
25781,kemi,AUX
25781,prodhuar,VERB
25781,",",PUNCT
25781,imazhet,NOUN
25781,që,PRON
25781,vendosen,VERB
25781,mbi,ADP
25781,suporte,NOUN
25781,i,PRON
25781,vendos,VERB
25781,edhe,PART
25781,vetë,PRON
25781,individi,NOUN
25781,duke,PART
25781,e,PRON
25781,personalizuar,VERB
25781,suvenirin,NOUN
25781,e,DET
25781,tij,PRON
25781,.,PUNCT
25782,Kështu,ADV
25782,nuk,PART
25782,përqendrohemi,VERB
25782,vetëm,PART
25782,tek,ADP
25782,imazhet,NOUN
25782,që,PRON
25782,kemi,VERB
25782,ne,PRON
25782,kemi,AUX
25782,përzgjedhur,VERB
25782,në,ADP
25782,mënyrë,NOUN
25782,simbolike,ADJ
25782,",",PUNCT
25782,siç,SCONJ
25782,janë,VERB
25782,deklarata,NOUN
25782,e,DET
25782,pavarësisë,NOUN
25782,",",PUNCT
25782,firma,NOUN
25782,e,DET
25782,Ismail,PROPN
25782,Qemalit,PROPN
25782,",",PUNCT
25782,kodikët,NOUN
25782,",",PUNCT
25782,fermanët,NOUN
25782,",",PUNCT
25782,medaljonin,NOUN
25782,e,DET
25782,Kamenës,PROPN
25782,",",PUNCT
25782,dekorata,NOUN
25782,në,ADP
25782,kohën,NOUN
25782,e,DET
25782,Zogut,PROPN
25782,"""",PUNCT
25782,",",PUNCT
25782,u,PRON
25782,shpreh,VERB
25782,ai,PRON
25782,.,PUNCT
25783,Këto,PRON
25783,suvenire,NOUN
25783,do,PART
25783,të,PART
25783,prodhohen,VERB
25783,vetëm,PART
25783,nga,ADP
25783,ato,PRON
25783,mjete,NOUN
25783,financiare,ADJ
25783,që,PRON
25783,prodhon,VERB
25783,vetë,PRON
25783,shitja,NOUN
25783,e,DET
25783,tyre,PRON
25783,.,PUNCT
25784,Çdo,PRON
25784,suvenir,NOUN
25784,i,DET
25784,blerë,ADJ
25784,nga,ADP
25784,një,DET
25784,qytetar,NOUN
25784,do,PART
25784,të,PART
25784,prodhojë,VERB
25784,një,DET
25784,suvenir,NOUN
25784,të,DET
25784,ri,ADJ
25784,pa,PART
25784,harxhuar,VERB
25784,asnjë,PRON
25784,qindarkë,NOUN
25784,nga,ADP
25784,buxheti,NOUN
25784,.,PUNCT
25785,10,NUM
25785,%,SYM
25785,e,DET
25785,çdo,PRON
25785,suveniri,NOUN
25785,do,PART
25785,të,PART
25785,shkojë,VERB
25785,për,ADP
25785,në,ADP
25785,buxhetin,NOUN
25785,e,DET
25785,shtetit,NOUN
25785,",",PUNCT
25785,për,PART
25785,t,_
25785,',PUNCT
25785,u,_
25785,përdorur,VERB
25785,aty,ADV
25785,ku,ADV
25785,ka,VERB
25785,nevojë,NOUN
25785,"""",PUNCT
25785,",",PUNCT
25785,-,PUNCT
25785,u,PART
25785,shpreh,VERB
25785,Bido,PROPN
25785,.,PUNCT
25786,"""",PUNCT
25786,Kështu,ADV
25786,",",PUNCT
25786,risi,NOUN
25786,absolute,ADJ
25786,është,VERB
25786,fakti,NOUN
25786,që,PRON
25786,cilido,PRON
25786,qytetar,NOUN
25786,mund,AUX
25786,të,DET
25786,porosisë,NOUN
25786,suveniret,NOUN
25786,me,ADP
25786,imazhin,NOUN
25786,që,SCONJ
25786,ai,PRON
25786,do,PART
25786,të,PART
25786,dëshiro,VERB
25786,"""",PUNCT
25786,nte,VERB
25786,të,PART
25786,kishte,VERB
25786,dhe,CCONJ
25786,për,ADP
25786,vetëm,PART
25786,1,NUM
25786,javë,NOUN
25786,",",PUNCT
25786,ai,PRON
25786,do,PART
25786,të,PART
25786,jetë,VERB
25786,gati,ADV
25786,dhe,CCONJ
25786,mund,AUX
25786,t,PART
25786,',PUNCT
25786,i,PART
25786,shkojë,VERB
25786,me,ADP
25786,postë,NOUN
25786,kudo,ADV
25786,në,ADP
25786,Shqipëri,PROPN
25786,.,PUNCT
25787,Këtë,PRON
25787,mund,AUX
25787,ta,_
25787,bëjë,VERB
25787,fizikisht,ADV
25787,në,ADP
25787,sallën,NOUN
25787,e,DET
25787,studimit,NOUN
25787,të,DET
25787,Drejtorisë,PROPN
25787,së,DET
25787,Përgjithshme,ADJ
25787,të,DET
25787,Arkivave,PROPN
25787,ose,CCONJ
25787,online,ADJ
25787,ku,ADV
25787,çdo,PRON
25787,qytetar,NOUN
25787,mund,AUX
25787,të,PART
25787,shohë,VERB
25787,objektet,NOUN
25787,me,ADP
25787,detajet,NOUN
25787,respektive,ADJ
25787,dhe,CCONJ
25787,mund,AUX
25787,ta,_
25787,porosisë,NOUN
25787,online,ADJ
25787,",",PUNCT
25787,atë,PRON
25787,që,PRON
25787,dëshiron,VERB
25787,ta,_
25787,blejë,VERB
25787,"""",PUNCT
25787,",",PUNCT
25787,-,PUNCT
25787,tha,VERB
25787,Bido,PROPN
25787,.,PUNCT
25788,Motoja,NOUN
25788,e,DET
25788,kësaj,PRON
25788,nisme,NOUN
25788,me,ADP
25788,rëndësi,NOUN
25788,për,ADP
25788,arkivat,NOUN
25788,është,VERB
25788,"""",PUNCT
25788,Dhuro,PROPN
25788,HISTORI,PROPN
25788,"""",PUNCT
25788,pasi,SCONJ
25788,çdo,PRON
25788,gjë,NOUN
25788,që,PRON
25788,ruhet,VERB
25788,në,ADP
25788,fondet,NOUN
25788,e,DET
25788,Arkivit,PROPN
25788,Qendror,ADJ
25788,Shtetëror,ADJ
25788,është,VERB
25788,pronë,NOUN
25788,e,DET
25788,cilitdo,PRON
25788,qytetar,NOUN
25788,dhe,CCONJ
25788,cilido,PRON
25788,që,PRON
25788,dëshiron,VERB
25788,mund,AUX
25788,ta,_
25788,ketë,VERB
25788,atë,PRON
25788,në,ADP
25788,rrugë,NOUN
25788,",",PUNCT
25788,në,ADP
25788,zyrë,NOUN
25788,apo,CCONJ
25788,në,ADP
25788,shtëpi,NOUN
25788,.,PUNCT
25789,Ndahet,VERB
25789,nga,ADP
25789,jeta,NOUN
25789,këngëtarja,NOUN
25789,Drita,PROPN
25789,Papajani,PROPN
25789,Hyri,VERB
25789,në,ADP
25789,interpretimet,NOUN
25789,e,DET
25789,këngës,NOUN
25789,popullore,ADJ
25789,në,ADP
25789,fillim,NOUN
25789,të,DET
25789,viteve,NOUN
25789,1960,NUM
25789,si,SCONJ
25789,zbulim,NOUN
25789,i,DET
25789,të,DET
25789,madhit,NOUN
25789,shkodran,ADJ
25789,Paulin,PROPN
25789,Paulin,PROPN
25789,.,PUNCT
25790,Në,ADP
25790,jetën,NOUN
25790,e,DET
25790,saj,PRON
25790,të,DET
25790,gjatë,ADJ
25790,artistike,ADJ
25790,si,SCONJ
25790,pjestare,NOUN
25790,e,DET
25790,Ansamblit,PROPN
25790,Kombëtar,ADJ
25790,të,DET
25790,Këngëve,PROPN
25790,dhe,CCONJ
25790,Valleve,PROPN
25790,Popullore,ADJ
25790,",",PUNCT
25790,ja,SCONJ
25790,doli,VERB
25790,të,PART
25790,vendoste,VERB
25790,emrin,NOUN
25790,e,DET
25790,saj,PRON
25790,krahas,ADP
25790,më,PART
25790,të,DET
25790,mëdhenjve,NOUN
25790,interpretues,ADJ
25790,të,DET
25790,këngës,NOUN
25790,sonë,PRON
25790,popullore,ADJ
25790,si,SCONJ
25790,Luçije,PROPN
25790,Miloti,PROPN
25790,",",PUNCT
25790,Bik,PROPN
25790,Ndoja,PROPN
25790,",",PUNCT
25790,Fitnete,PROPN
25790,Rexha,PROPN
25790,",",PUNCT
25790,Hafsa,PROPN
25790,Zyberi,PROPN
25790,",",PUNCT
25790,Naile,PROPN
25790,Hoxha,PROPN
25790,",",PUNCT
25790,Xhevdet,PROPN
25790,Hafizi,PROPN
25790,",",PUNCT
25790,Bajram,PROPN
25790,Spahiu,PROPN
25790,",",PUNCT
25790,Pjetër,PROPN
25790,Gjergji,PROPN
25790,",",PUNCT
25790,Kel,PROPN
25790,Sota,PROPN
25790,",",PUNCT
25790,Emil,PROPN
25790,Miloti,PROPN
25790,",",PUNCT
25790,Despina,PROPN
25790,Trimcev,PROPN
25790,",",PUNCT
25790,Sadete,PROPN
25790,Toska,PROPN
25790,",",PUNCT
25790,Sanije,PROPN
25790,Shaqiri,PROPN
25790,(,PUNCT
25790,Pali,PROPN
25790,),PUNCT
25790,",",PUNCT
25790,Hajrie,PROPN
25790,Harapi,PROPN
25790,",",PUNCT
25790,etj,X
25790,.,PUNCT
25791,Regjistrimet,NOUN
25791,muzikore,ADJ
25791,të,DET
25791,saj,PRON
25791,gjenden,VERB
25791,në,ADP
25791,fondin,NOUN
25791,e,DET
25791,artë,ADJ
25791,të,DET
25791,Radio,PROPN
25791,-,PUNCT
25791,Tiranës,PROPN
25791,dhe,CCONJ
25791,në,ADP
25791,Arkivi,PROPN
25791,Filmit,PROPN
25791,.,PUNCT
25792,Si,SCONJ
25792,bijë,NOUN
25792,prifti,NOUN
25792,",",PUNCT
25792,pas,ADP
25792,viteve,NOUN
25792,1990,NUM
25792,mori,VERB
25792,pjesë,NOUN
25792,aktive,ADJ
25792,në,ADP
25792,ringritjen,NOUN
25792,e,DET
25792,besimit,NOUN
25792,fetar,ADJ
25792,në,ADP
25792,Shqipëri,PROPN
25792,.,PUNCT
25793,Znj,NOUN
25793,.,PUNCT
25794,Drita,NOUN
25794,ishte,VERB
25794,nga,ADP
25794,të,DET
25794,parat,NOUN
25794,që,PRON
25794,u,PART
25794,aktivizua,VERB
25794,për,ADP
25794,hapjen,NOUN
25794,e,DET
25794,Kishës,PROPN
25794,së,DET
25794,Ungjillëzimit,PROPN
25794,",",PUNCT
25794,si,SCONJ
25794,dhe,CCONJ
25794,e,PRON
25794,vendosi,VERB
25794,përsëri,ADV
25794,talentin,NOUN
25794,e,DET
25794,saj,PRON
25794,në,ADP
25794,shërbim,NOUN
25794,të,DET
25794,korit,NOUN
25794,kishtar,ADJ
25794,të,DET
25794,Kishës,PROPN
25794,Orthodhokse,ADJ
25794,Autoqefale,ADJ
25794,",",PUNCT
25794,të,DET
25794,cilin,PRON
25794,e,PRON
25794,drejtoi,VERB
25794,fillimisht,ADV
25794,maestro,NOUN
25794,Eno,PROPN
25794,Koço,PROPN
25794,",",PUNCT
25794,e,CCONJ
25794,më,PART
25794,pas,ADV
25794,i,PRON
25794,ndjeri,VERB
25794,prof,NOUN
25794,.,PUNCT
25795,Milto,NOUN
25795,I,DET
25795,përjetshëm,ADJ
25795,kujtimi,NOUN
25795,i,DET
25795,artistes,NOUN
25795,së,DET
25795,madhe,ADJ
25795,Drita,PROPN
25795,Papajani,PROPN
25795,!,PUNCT
25796,P,PROPN
25796,.,PUNCT
25797,s,PROPN
25797,:,PUNCT
25797,Ceremonia,NOUN
25797,e,DET
25797,nderimit,NOUN
25797,dhe,CCONJ
25797,përcjellja,NOUN
25797,do,PART
25797,të,PART
25797,bëhet,VERB
25797,nesër,ADV
25797,në,ADP
25797,12,NUM
25797,.,PUNCT
25798,00,NUM
25798,",",PUNCT
25798,në,ADP
25798,kishën,NOUN
25798,e,DET
25798,Ungjillëzimit,PROPN
25798,",",PUNCT
25798,tek,ADP
25798,rruga,NOUN
25798,e,DET
25798,Kavajës,PROPN
25798,",",PUNCT
25798,Tiranë,PROPN
25798,.,PUNCT
25799,Mbrëmja,PROPN
25799,Grand,PROPN
25799,Gala,PROPN
25799,e,DET
25799,fundvitit,NOUN
25799,2019,NUM
25799,"""",PUNCT
25799,Alles,PROPN
25799,Walzer,PROPN
25799,2,NUM
25799,″,PUNCT
25799,",",PUNCT
25799,ku,ADV
25799,u,PART
25799,shijua,VERB
25799,muzika,NOUN
25799,e,DET
25799,mrekullueshme,ADJ
25799,e,DET
25799,Strauss,PROPN
25799,dhe,CCONJ
25799,e,DET
25799,autorëve,NOUN
25799,të,DET
25799,tjerë,PRON
25799,vjenezë,NOUN
25799,do,PART
25799,të,PART
25799,vijë,VERB
25799,sërish,ADV
25799,për,ADP
25799,publikun,NOUN
25799,artëdashës,ADJ
25799,të,DET
25799,TKOB,PROPN
25799,nëpërmjet,ADP
25799,transmetimit,NOUN
25799,online,ADJ
25799,në,ADP
25799,Facebook,PROPN
25799,dhe,CCONJ
25799,youtube,NOUN
25799,të,DET
25799,Teatrit,PROPN
25799,Kombëtar,ADJ
25799,të,DET
25799,Operas,PROPN
25799,dhe,CCONJ
25799,Baletit,PROPN
25799,.,PUNCT
25800,Kjo,PRON
25800,shfaqje,NOUN
25800,ishte,VERB
25800,edhe,PART
25800,një,DET
25800,nismë,NOUN
25800,e,DET
25800,këtij,PRON
25800,institucioni,NOUN
25800,",",PUNCT
25800,pasi,SCONJ
25800,të,DET
25800,ardhurat,NOUN
25800,e,DET
25800,këtij,PRON
25800,koncerti,NOUN
25800,do,PART
25800,të,PART
25800,shkonin,VERB
25800,në,ADP
25800,mbështetje,NOUN
25800,të,DET
25800,familjeve,NOUN
25800,të,DET
25800,prekura,ADJ
25800,nga,ADP
25800,tërmeti,NOUN
25800,i,DET
25800,26,NUM
25800,nëntorit,NOUN
25800,.,PUNCT
25801,Artistët,NOUN
25801,që,PRON
25801,kanë,AUX
25801,performuar,VERB
25801,në,ADP
25801,këtë,PRON
25801,mbrëmje,NOUN
25801,Gala,PROPN
25801,janë,VERB
25801,disa,PRON
25801,nga,ADP
25801,emrat,NOUN
25801,më,PART
25801,të,DET
25801,njohur,ADJ
25801,të,DET
25801,muzikës,NOUN
25801,klasike,ADJ
25801,shqiptare,ADJ
25801,si,SCONJ
25801,Ingrid,PROPN
25801,Pulizo,PROPN
25801,",",PUNCT
25801,Eva,PROPN
25801,Golemi,PROPN
25801,",",PUNCT
25801,Ramona,PROPN
25801,Tullumani,PROPN
25801,",",PUNCT
25801,Armando,PROPN
25801,Likaj,PROPN
25801,",",PUNCT
25801,Armaldo,PROPN
25801,Kllogjri,PROPN
25801,",",PUNCT
25801,dirigjent,NOUN
25801,Dritan,PROPN
25801,Lumshi,PROPN
25801,",",PUNCT
25801,kuarteti,NOUN
25801,i,DET
25801,harqeve,NOUN
25801,",",PUNCT
25801,solistët,NOUN
25801,e,DET
25801,baletit,NOUN
25801,",",PUNCT
25801,trupa,NOUN
25801,e,DET
25801,baletit,NOUN
25801,",",PUNCT
25801,me,ADP
25801,pjesët,NOUN
25801,dhe,CCONJ
25801,veprat,NOUN
25801,më,PART
25801,të,DET
25801,mira,ADJ
25801,klasike,ADJ
25801,të,DET
25801,përzgjedhura,ADJ
25801,nga,ADP
25801,bordi,NOUN
25801,dhe,CCONJ
25801,drejtuesit,NOUN
25801,e,DET
25801,TKOB,PROPN
25801,.,PUNCT
25802,Teatri,PROPN
25802,Kombëtar,ADJ
25802,risjell,VERB
25802,pranë,ADP
25802,artdashësve,NOUN
25802,në,ADP
25802,mbarë,PRON
25802,vendin,NOUN
25802,shfaqjen,NOUN
25802,"""",PUNCT
25802,Romeo,PROPN
25802,dhe,CCONJ
25802,Zhulieta,PROPN
25802,"""",PUNCT
25802,",",PUNCT
25802,tragjedinë,NOUN
25802,më,PART
25802,të,DET
25802,famshme,ADJ
25802,të,DET
25802,Shekspirit,PROPN
25802,.,PUNCT
25803,Kjo,PRON
25803,shfaqje,NOUN
25803,është,AUX
25803,vënë,VERB
25803,në,ADP
25803,skenën,NOUN
25803,e,DET
25803,Teatrit,PROPN
25803,Kombëtar,ADJ
25803,disa,PRON
25803,vite,NOUN
25803,më,PART
25803,parë,ADV
25803,dhe,CCONJ
25803,në,ADP
25803,kuadër,NOUN
25803,të,DET
25803,rubrikës,NOUN
25803,së,DET
25803,nostalgjisë,NOUN
25803,së,DET
25803,teatrit,NOUN
25803,vjen,VERB
25803,kjo,PRON
25803,vepër,NOUN
25803,e,DET
25803,interpretuar,ADJ
25803,nga,ADP
25803,aktorët,NOUN
25803,e,DET
25803,njohur,ADJ
25803,si,SCONJ
25803,Margarita,PROPN
25803,Xhepa,PROPN
25803,",",PUNCT
25803,Ndricim,PROPN
25803,Xhepa,PROPN
25803,",",PUNCT
25803,Eva,PROPN
25803,Alikaj,PROPN
25803,etj,X
25803,.,PUNCT
25804,Kjo,PRON
25804,ka,AUX
25804,qenë,VERB
25804,një,DET
25804,shfaqje,NOUN
25804,tejet,ADV
25804,e,DET
25804,vlerësuar,ADJ
25804,nga,ADP
25804,publiku,NOUN
25804,shqiptar,ADJ
25804,në,ADP
25804,ato,PRON
25804,vite,NOUN
25804,dhe,CCONJ
25804,ishte,VERB
25804,një,DET
25804,sukses,NOUN
25804,gjithashtu,ADV
25804,edhe,PART
25804,për,ADP
25804,vizionin,NOUN
25804,regjisorial,ADJ
25804,të,DET
25804,regjisorit,NOUN
25804,Dhimitër,PROPN
25804,Pecani,PROPN
25804,.,PUNCT
25805,Pogradec,PROPN
25805,",",PUNCT
25805,mbrëmje,NOUN
25805,letrare,ADJ
25805,në,ADP
25805,kuadër,NOUN
25805,të,DET
25805,lindjes,NOUN
25805,së,DET
25805,L,PROPN
25805,.,PUNCT
25806,Poradecit,PROPN
25806,O,NUM
25806,MALL,NOUN
25806,",",PUNCT
25806,O,PROPN
25806,DASHURI,PROPN
25806,",",PUNCT
25806,O,PROPN
25806,PERGJITHEJETE,PROPN
25806,ishte,VERB
25806,mbremja,NOUN
25806,letrare,ADJ
25806,kushtuar,ADJ
25806,lirikut,NOUN
25806,te,ADP
25806,letrave,NOUN
25806,shqipe,ADJ
25806,te,ADP
25806,madhit,PROPN
25806,Lasgush,PROPN
25806,Poradeci,PROPN
25806,i,DET
25806,organizuar,ADJ
25806,nga,ADP
25806,Qendra,PROPN
25806,Kulturore,ADJ
25806,qe,PROPN
25806,mban,VERB
25806,te,ADP
25806,njejtin,PRON
25806,emer,NOUN
25806,ne,PRON
25806,kuader,NOUN
25806,te,ADP
25806,121,NUM
25806,vjetorit,NOUN
25806,te,ADP
25806,lindjes,NOUN
25806,se,SCONJ
25806,poetit,NOUN
25806,.,PUNCT
25807,Ne,PRON
25807,nder,NOUN
25807,te,ADP
25807,poetit,NOUN
25807,te,ADP
25807,lirikave,NOUN
25807,dhe,CCONJ
25807,qe,VERB
25807,i,PRON
25807,kendoi,VERB
25807,aq,ADV
25807,shume,NOUN
25807,dashurise,ADJ
25807,dhe,CCONJ
25807,te,ADP
25807,bukures,NOUN
25807,",",PUNCT
25807,krahas,ADP
25807,performancave,NOUN
25807,poetike,ADJ
25807,te,ADP
25807,performuara,ADJ
25807,nga,ADP
25807,aktoret,NOUN
25807,e,DET
25807,kesaj,PRON
25807,qendre,NOUN
25807,nuk,PART
25807,munguan,VERB
25807,edhe,CCONJ
25807,pjeset,NOUN
25807,muzikore,ADJ
25807,apo,CCONJ
25807,edhe,PART
25807,kombinimi,NOUN
25807,i,DET
25807,tyre,PRON
25807,me,ADP
25807,balet,NOUN
25807,.,PUNCT
25808,Sipas,ADP
25808,Eritan,PROPN
25808,Kamollit,PROPN
25808,Drejtorit,PROPN
25808,te,ADP
25808,qendres,NOUN
25808,shfaqja,NOUN
25808,kishte,VERB
25808,ne,PRON
25808,thelb,NOUN
25808,nje,NOUN
25808,nga,ADP
25808,poezite,NOUN
25808,me,ADP
25808,te,ADP
25808,mira,ADJ
25808,te,ADP
25808,Lasgushit,PROPN
25808,"""",PUNCT
25808,Kamadeva,PROPN
25808,"""",PUNCT
25808,.,PUNCT
25809,Lasgush,PROPN
25809,Poradeci,PROPN
25809,lindi,VERB
25809,në,ADP
25809,qytetin,NOUN
25809,buzë,ADP
25809,liqenit,NOUN
25809,të,DET
25809,Ohrit,PROPN
25809,në,ADP
25809,familjen,NOUN
25809,e,DET
25809,Sotir,PROPN
25809,Gushos,PROPN
25809,.,PUNCT
25810,I,DET
25810,ati,NOUN
25810,si,SCONJ
25810,arsimdashës,NOUN
25810,që,PRON
25810,ishte,VERB
25810,e,PRON
25810,dërgoi,VERB
25810,pas,ADP
25810,mësimeve,NOUN
25810,fillore,ADJ
25810,që,PRON
25810,i,PRON
25810,kreu,VERB
25810,në,ADP
25810,vendlindje,NOUN
25810,",",PUNCT
25810,në,ADP
25810,në,ADP
25810,shkollë,NOUN
25810,të,DET
25810,gjuhës,NOUN
25810,rumune,ADJ
25810,në,ADP
25810,Manastir,PROPN
25810,nga,ADP
25810,1909,NUM
25810,deri,ADP
25810,më,ADP
25810,1916,NUM
25810,.,PUNCT
25811,Vdes,VERB
25811,në,ADP
25811,kryeqytet,NOUN
25811,më,ADP
25811,12,NUM
25811,nëntor,NOUN
25811,1987,NUM
25811,",",PUNCT
25811,varroset,VERB
25811,në,ADP
25811,Pogradec,PROPN
25811,.,PUNCT
25812,pandemia,NOUN
25812,anulon,VERB
25812,të,DET
25812,gjithë,PRON
25812,kalendarin,NOUN
25812,e,DET
25812,përvitshëm,ADJ
25812,të,DET
25812,festave,NOUN
25812,të,DET
25812,fundvitit,NOUN
25812,që,PRON
25812,organizohet,VERB
25812,nga,ADP
25812,Bashia,PROPN
25812,Kolonjë,PROPN
25812,.,PUNCT
25813,Një,DET
25813,gjë,NOUN
25813,e,DET
25813,tillë,PRON
25813,bëhet,VERB
25813,me,ADP
25813,dije,NOUN
25813,nga,ADP
